title,url,image,timestamp,category,kategori_pencarian
,https://news.detik.com/kolom/d-8312596/air-jakarta-antara-krisis-tata-kelola-dan-jalan-transformasi,https://akcdn.detik.net.id/community/media/visual/2025/10/29/ilustrasi-air-bersih-1761709174262_43.jpeg?w=250&q=90,"Minggu, 18 Jan 2026 13:58 WIB",,krisis komoditas energi
,https://news.detik.com/kolom/d-8311975/risiko-geopolitik-dan-arah-kepentingan-nasional-di-era-prabowo,https://akcdn.detik.net.id/community/media/visual/2023/10/05/endang-tirtana-dokumentasi-pribadi-endang-tirtana_43.jpeg?w=250&q=90,"Sabtu, 17 Jan 2026 21:40 WIB",,krisis komoditas energi
,https://news.detik.com/kolom/d-8309318/trump-tarik-diri-indonesia-justru-harus-maju,https://akcdn.detik.net.id/community/media/visual/2025/08/25/ilustrasi-rumah-hijau-1756096026496_43.jpeg?w=250&q=90,"Sabtu, 17 Jan 2026 10:45 WIB",,krisis komoditas energi
,https://www.detik.com/edu/detikpedia/d-8309238/10-mata-uang-terlemah-terhadap-dolar-as-rupiah-termasuk,https://akcdn.detik.net.id/community/media/visual/2025/10/06/dolar-as-menguat-pagi-ini-tembus-rp-16579-1759722690585_43.jpeg?w=250&q=90,"Kamis, 15 Jan 2026 19:00 WIB",,krisis komoditas energi
,https://news.detik.com/kolom/d-8303361/dunia-pasca-norma-venezuela-dan-runtuhnya-ilusi-ketertiban-global,https://akcdn.detik.net.id/community/media/visual/2026/01/07/negara-mana-yang-mungkin-menjadi-sasaran-trump-setelah-venezuela-1767764931602_43.jpeg?w=250&q=90,"Senin, 12 Jan 2026 16:04 WIB",,krisis komoditas energi
,https://news.detik.com/kolom/d-8299917/sistem-internasional-pasca-invasi-as-ke-venezuela-2026,https://akcdn.detik.net.id/community/media/visual/2026/01/05/serangan-as-rusak-rumah-warga-venezuela-warga-kehilangan-tempat-tinggal-1767609468873_43.jpeg?w=250&q=90,"Sabtu, 10 Jan 2026 09:35 WIB",,krisis komoditas energi
,https://news.detik.com/kolom/d-8295215/venezuela-minyak-dan-kembalinya-politik-kekuasaan-global-as,https://akcdn.detik.net.id/community/media/visual/2026/01/05/usa-venezuelamaduro-new-york-1767621624980_43.jpeg?w=250&q=90,"Rabu, 07 Jan 2026 10:03 WIB",,krisis komoditas energi
,https://finance.detik.com/berita-ekonomi-bisnis/d-8293516/menakar-dampak-serangan-as-ke-venezuela-buat-ekonomi-ri,https://akcdn.detik.net.id/community/media/visual/2026/01/03/trump-sebut-as-sukses-gempur-venezuela-1767439962436_43.jpeg?w=250&q=90,"Selasa, 06 Jan 2026 05:55 WIB",,krisis komoditas energi
,https://news.detik.com/dw/d-8292950/gimana-nasib-minyak-venezuela-setelah-as-singkirkan-maduro,https://akcdn.detik.net.id/community/media/visual/2026/01/05/dw-1767602872297_43.webp?w=250&q=90,"Senin, 05 Jan 2026 15:46 WIB",,krisis komoditas energi
,https://finance.detik.com/berita-ekonomi-bisnis/d-8292422/trump-bikin-venezuela-panas-ri-kena-getahnya,https://akcdn.detik.net.id/community/media/visual/2026/01/04/usa-venezuelalegal-1767496691528_43.jpeg?w=250&q=90,"Senin, 05 Jan 2026 11:33 WIB",,krisis komoditas energi
,https://www.detik.com/jogja/berita/d-8239528/apakah-pohon-sawit-bisa-menyerap-air-ini-fungsi-dan-dampaknya-bagi-lingkungan,https://akcdn.detik.net.id/community/media/visual/2025/10/23/jejak-suku-batin-sembilan-yang-terhimpit-perkebunan-sawit-di-jambi-1761185144392_43.jpeg?w=250&q=90,"Selasa, 02 Des 2025 15:46 WIB",,pajak karbon sektor energi
,https://finance.detik.com/bursa-dan-valas/d-8215056/komisi-xi-cecar-anak-buah-purbaya-soal-lesunya-bursa-karbon-ri,https://akcdn.detik.net.id/community/media/visual/2025/11/17/komisi-xi-cecar-anak-buah-purbaya-soal-lesunya-bursa-karbon-ri-1763372279120_43.jpeg?w=250&q=90,"Senin, 17 Nov 2025 16:48 WIB",,pajak karbon sektor energi
,https://inet.detik.com/telecommunication/d-8188005/kinerja-solid-telkom-catat-pendapatan-rp-109-6-t-di-kuartal-iii-2025,https://akcdn.detik.net.id/community/media/visual/2025/10/31/telkom-1761904912045_43.jpeg?w=250&q=90,"Jumat, 31 Okt 2025 17:02 WIB",,pajak karbon sektor energi
,https://finance.detik.com/energi/d-8182112/pemakaian-energi-fosil-bakal-kena-pajak-karbon,https://akcdn.detik.net.id/community/media/visual/2024/09/25/ilustrasi-jejak-karbon_43.jpeg?w=250&q=90,"Selasa, 28 Okt 2025 13:57 WIB",,pajak karbon sektor energi
,https://news.detik.com/berita/d-8171892/waka-mpr-soal-prabowo-teken-perpres-110-2025-ini-yang-ditunggu-tunggu,https://akcdn.detik.net.id/community/media/visual/2025/10/21/eddy-soeparno-1761048677977_43.jpeg?w=250&q=90,"Selasa, 21 Okt 2025 19:11 WIB",,pajak karbon sektor energi
,https://finance.detik.com/berita-ekonomi-bisnis/d-8155995/tertinggi-sepanjang-sejarah-malaysia-bakal-belanjakan-rp-1-847-t-di-2026,https://akcdn.detik.net.id/community/media/visual/2024/07/01/pm-malaysia-anwar-ibrahim-berbincang-dengan-menhan-ri-prabowo-subianto-via-telekomunikasi-sumber-instagram-resmi-anwar-ibrahim_43.png?w=250&q=90,"Sabtu, 11 Okt 2025 14:31 WIB",,pajak karbon sektor energi
,https://news.detik.com/berita/d-8054240/eddy-soeparno-bahas-isu-perubahan-iklim-di-dialog-pemuda,https://akcdn.detik.net.id/community/media/visual/2025/08/10/mpr-1754821682922_43.jpeg?w=250&q=90,"Minggu, 10 Agu 2025 17:28 WIB",,pajak karbon sektor energi
,https://news.detik.com/berita/d-8031300/waka-mpr-optimistis-transisi-energi-jadi-pendorong-pertumbuhan-ekonomi,https://akcdn.detik.net.id/community/media/visual/2025/07/27/wakil-ketua-mpr-eddy-soeparno-1753591813288_43.jpeg?w=250&q=90,"Minggu, 27 Jul 2025 11:52 WIB",,pajak karbon sektor energi
,https://finance.detik.com/energi/d-8024180/bisnis-penyimpanan-karbon-ri-menjanjikan-tapi-banyak-tantangannya,https://akcdn.detik.net.id/community/media/visual/2024/08/22/sekretaris-jenderal-kementerian-energi-dan-sumber-daya-mineral-esdm-dadan-kusdiana-1_43.jpeg?w=250&q=90,"Selasa, 22 Jul 2025 22:30 WIB",,pajak karbon sektor energi
,https://news.detik.com/berita/d-7926451/waka-mpr-eddy-soeparno-dorong-akselerasi-pengembangan-ekonomi-karbon,https://akcdn.detik.net.id/community/media/visual/2025/05/22/eddy-soeparno-1747889631420_43.jpeg?w=250&q=90,"Kamis, 22 Mei 2025 11:54 WIB",,pajak karbon sektor energi
,https://news.detik.com/kolom/d-8241858/pesisir-sejahtera-lewat-karbon-biru,https://akcdn.detik.net.id/community/media/visual/2025/12/03/kkp-1764759900344_43.jpeg?w=250&q=90,"Rabu, 03 Des 2025 18:05 WIB",,skema perdagangan emisi
,https://finance.detik.com/energi/d-8228705/genjot-transisi-energi-pln-komitmen-tambah-52-9-gw-pembangkit-hijau-2034,https://akcdn.detik.net.id/community/media/visual/2025/11/25/direktur-retail-dan-niaga-pln-adi-priyanto-1764085397620_43.jpeg?w=250&q=90,"Selasa, 25 Nov 2025 22:43 WIB",,skema perdagangan emisi
,https://finance.detik.com/energi/d-8228454/pln-raih-penghargaan-perusahaan-terdepan-dalam-tekan-emisi-karbon,https://akcdn.detik.net.id/community/media/visual/2025/11/25/detikcom-awards-2025-1764079604424_43.jpeg?w=250&q=90,"Selasa, 25 Nov 2025 20:26 WIB",,skema perdagangan emisi
,https://news.detik.com/kolom/d-8226292/a-world-where-many-worlds-fit-cop-dan-ladang-yang-tak-terlihat,https://akcdn.detik.net.id/community/media/visual/2025/11/06/lokasi-ktt-cop30-di-brasil-gustidetikcom-1762363114306_43.jpeg?w=250&q=90,"Senin, 24 Nov 2025 17:05 WIB",,skema perdagangan emisi
,https://finance.detik.com/bursa-dan-valas/d-8217727/menteri-lh-sebut-perdagangan-karbon-ri-di-cop30-capai-rp-7-t,https://akcdn.detik.net.id/community/media/visual/2025/11/19/menteri-lingkungan-hidup-hanif-faisol-nurofiq-1763522456469_43.jpeg?w=250&q=90,"Rabu, 19 Nov 2025 10:23 WIB",,skema perdagangan emisi
,https://news.detik.com/berita/d-8209792/ri-norwegia-teken-mou-perdagangan-karbon-sepakat-12-juta-ton,https://akcdn.detik.net.id/community/media/visual/2025/11/14/indonesia-dan-norwegia-melakukan-nota-kesepahaman-mou-terkait-perdagangan-karbon-dok-ist-1763074501597_43.jpeg?w=250&q=90,"Jumat, 14 Nov 2025 05:57 WIB",,skema perdagangan emisi
,https://news.detik.com/berita/d-8208266/dongkrak-potensi-karbon-ri-gandeng-lembaga-sertifikasi-internasional,https://akcdn.detik.net.id/community/media/visual/2025/11/13/menteri-lingkungan-hidup-hanif-faisol-nurofiq-kiri-1763001648379_43.jpeg?w=250&q=90,"Kamis, 13 Nov 2025 09:41 WIB",,skema perdagangan emisi
,https://news.detik.com/berita/d-8206414/swedia-sambut-baik-ajakan-ri-untuk-turunkan-emisi-lewat-karbon,https://akcdn.detik.net.id/community/media/visual/2025/11/12/menteri-lh-dan-pihak-swedia-1762912543549_43.jpeg?w=250&q=90,"Rabu, 12 Nov 2025 08:56 WIB",,skema perdagangan emisi
,https://news.detik.com/berita/d-8171010/prabowo-teken-perpres-110-2025-menhut-tonggak-percepat-investasi-hijau,https://akcdn.detik.net.id/community/media/visual/2025/10/17/menhut-raja-juli-antoni-ditemui-di-fakultas-kehutanan-ugm-jumat-17102025-1760680272176_43.jpeg?w=250&q=90,"Selasa, 21 Okt 2025 13:05 WIB",,skema perdagangan emisi
,https://finance.detik.com/energi/d-8094119/ascope-50-tahun-energi-kolaborasi-dan-masa-depan-asean,https://akcdn.detik.net.id/community/media/visual/2025/09/03/ascope-50-tahun-energi-kolaborasi-dan-masa-depan-asean-1756878930682_43.jpeg?w=250&q=90,"Rabu, 03 Sep 2025 12:56 WIB",,skema perdagangan emisi
,https://news.detik.com/berita/d-8311312/bamsoet-apresiasi-terobosan-dubes-junimart-girsang-benahi-kbri-roma,https://akcdn.detik.net.id/community/media/visual/2026/01/17/bamsoet-puji-terobosan-dubes-junimart-girsang-benahi-kbri-roma-1768625193988_43.jpeg?w=250&q=90,"Sabtu, 17 Jan 2026 11:48 WIB",,mandat energi terbarukan
,https://news.detik.com/berita/d-8266920/ugm-bentuk-emergency-response-unit-bantu-korban-bencana-di-sumatera,https://akcdn.detik.net.id/community/media/visual/2025/12/18/ugm-1766065010207_43.jpeg?w=250&q=90,"Kamis, 18 Des 2025 21:08 WIB",,mandat energi terbarukan
,https://www.detik.com/edu/perguruan-tinggi/d-8266877/ugm-bentuk-emergency-response-unit-bantu-korban-bencana-di-sumatera,https://akcdn.detik.net.id/community/media/visual/2025/12/18/ugm-1766065010207_43.jpeg?w=250&q=90,"Kamis, 18 Des 2025 20:38 WIB",,mandat energi terbarukan
,https://finance.detik.com/energi/d-8254988/sinergi-pertamina-giz-langkah-nyata-tingkatkan-komitmen-keberlanjutan,https://akcdn.detik.net.id/community/media/visual/2025/12/11/pertamina-1765446886862_43.jpeg?w=250&q=90,"Kamis, 11 Des 2025 16:57 WIB",,mandat energi terbarukan
,https://news.detik.com/berita/d-8249800/eddy-soeparno-paparkan-strategi-manajemen-krisis-hadapi-perubahan-iklim,https://akcdn.detik.net.id/community/media/visual/2025/12/08/mpr-1765198502089_43.jpeg?w=250&q=90,"Senin, 08 Des 2025 19:55 WIB",,mandat energi terbarukan
,https://news.detik.com/berita/d-8207333/puan-bahas-kerja-sama-indonesia-korsel-di-forum-parlemen-mikta,https://akcdn.detik.net.id/community/media/visual/2025/11/12/puan-maharani-1762939154782_43.png?w=250&q=90,"Rabu, 12 Nov 2025 16:21 WIB",,mandat energi terbarukan
,https://finance.detik.com/energi/d-8204785/momentum-baru-perkuat-fondasi-transisi-energi-di-ri,https://akcdn.detik.net.id/community/media/visual/2024/10/17/pertamina-geothermal-energy_43.png?w=250&q=90,"Selasa, 11 Nov 2025 10:43 WIB",,mandat energi terbarukan
,https://finance.detik.com/energi/d-8177053/204-investor-kepincut-proyek-sulap-sampah-jadi-listrik,https://akcdn.detik.net.id/community/media/visual/2025/10/24/menteri-koordinator-bidang-pangan-zulkifli-hasan-zulhas-1761303870104_43.jpeg?w=250&q=90,"Jumat, 24 Okt 2025 19:30 WIB",,mandat energi terbarukan
,https://news.detik.com/kolom/d-8176661/nalar-hijau-dan-peran-pesantren-pada-lingkungan,https://akcdn.detik.net.id/community/media/visual/2025/10/22/tradisi-khataman-al-quran-di-hari-santri-1761120345225_43.jpeg?w=250&q=90,"Jumat, 24 Okt 2025 15:35 WIB",,mandat energi terbarukan
,https://finance.detik.com/energi/d-8165217/dukung-transisi-energi-bank-dbs-indonesia-jadi-esg-coordinator,https://akcdn.detik.net.id/community/media/visual/2025/10/17/dukung-transisi-energi-bank-dbs-indonesia-jadi-esg-coordinator-1760682595489_43.jpeg?w=250&q=90,"Jumat, 17 Okt 2025 13:30 WIB",,mandat energi terbarukan
,https://finance.detik.com/energi/d-7932320/perhatian-ini-bocoran-skema-subsidi-bbm-listrik-tahun-depan,https://akcdn.detik.net.id/community/media/visual/2018/11/28/c1814edb-cb5f-466a-ad37-06c170d38e4d_43.jpeg?w=250&q=90,"Senin, 26 Mei 2025 07:00 WIB",,reformasi subsidi bahan bakar fosil
,https://finance.detik.com/energi/d-7931896/subsidi-energi-bakal-lanjut-tahun-2026-begini-skemanya,https://akcdn.detik.net.id/community/media/visual/2024/01/19/subsidi-sektor-energi-naik-28-persen_43.jpeg?w=250&q=90,"Minggu, 25 Mei 2025 17:03 WIB",,reformasi subsidi bahan bakar fosil
,https://news.detik.com/dw/d-7139849/apa-pemicu-makin-banyak-petani-eropa-berdemonstrasi-di-jalanan,https://akcdn.detik.net.id/community/media/visual/2024/01/13/dw_43.webp?w=250&q=90,"Sabtu, 13 Jan 2024 16:30 WIB",,reformasi subsidi bahan bakar fosil
,https://finance.detik.com/energi/d-7062088/bph-migas-beri-edukasi-hilir-migas-ke-mahasiswa-usu,https://akcdn.detik.net.id/community/media/visual/2023/11/29/bph-migas-sapa-mahasiswa-usu_43.jpeg?w=250&q=90,"Rabu, 29 Nov 2023 09:48 WIB",,reformasi subsidi bahan bakar fosil
,https://finance.detik.com/energi/d-6171567/daftar-negara-yang-beri-subsidi-bbm-terbesar-ada-indonesia,https://akcdn.detik.net.id/community/media/visual/2018/11/28/ffa4b8dd-6a4d-423c-86fc-c5a77ce53af2_43.jpeg?w=250&q=90,"Minggu, 10 Jul 2022 13:29 WIB",,reformasi subsidi bahan bakar fosil
,https://news.detik.com/kolom/d-6072354/subsidi-bbm-untuk-penguatan-apbn,https://akcdn.detik.net.id/community/media/visual/2022/04/02/pertamax-naik-pertalite-kosong-di-sejumlah-spbu-di-bekasi-4_43.jpeg?w=250&q=90,"Rabu, 11 Mei 2022 13:00 WIB",,reformasi subsidi bahan bakar fosil
,https://news.detik.com/kolom/d-5894282/eksistensi-dan-konsistensi-politik-batu-bara,https://akcdn.detik.net.id/community/media/visual/2022/01/07/tambang-batu-bara-1_43.jpeg?w=250&q=90,"Rabu, 12 Jan 2022 10:30 WIB",,reformasi subsidi bahan bakar fosil
,https://finance.detik.com/energi/d-5496027/menteri-esdm-transisi-energi-merupakan-inti-pencapaian-sdgs,https://akcdn.detik.net.id/community/media/visual/2020/03/02/9abceb60-65ae-45d7-9af3-375cb9091f93_43.jpeg?w=250&q=90,"Selasa, 16 Mar 2021 19:44 WIB",,reformasi subsidi bahan bakar fosil
,https://news.detik.com/berita/d-5043381/global-landscapes-forum-2020-indonesia-inspirasi-bagi-dunia,https://akcdn.detik.net.id/community/media/visual/2020/06/06/siti-nurbaya_43.jpeg?w=250&q=90,"Sabtu, 06 Jun 2020 17:46 WIB",,reformasi subsidi bahan bakar fosil
,https://finance.detik.com/berita-ekonomi-bisnis/d-3754502/di-depan-negara-g20-sri-mulyani-pamer-cara-ri-pangkas-subsidi-bbm,https://akcdn.detik.net.id/community/media/visual/2017/11/29/f58aef09-4898-4570-8fb3-a96674c5fd14_43.jpg?w=250&q=90,"Senin, 04 Des 2017 18:26 WIB",,reformasi subsidi bahan bakar fosil
,https://news.detik.com/kolom/d-8321463/prabowonomics-davos-dan-diplomasi-rupiah,https://akcdn.detik.net.id/community/media/visual/2026/01/17/pengamat-kebijakan-publik-dr-eko-wahyuanto-1768654527257_43.jpeg?w=250&q=90,"Jumat, 23 Jan 2026 15:34 WIB",,kebijakan transisi energi Indonesia
,https://news.detik.com/berita/d-8317171/eddy-soeparno-kegiatan-diplomasi-prabowo-mampu-bawa-dampak-positif,https://akcdn.detik.net.id/community/media/visual/2025/09/01/wakil-ketua-mpr-ri-eddy-soeparno-1756695909374_43.jpeg?w=250&q=90,"Rabu, 21 Jan 2026 10:23 WIB",,kebijakan transisi energi Indonesia
,https://finance.detik.com/energi/d-8316353/tanpa-modal-awal-energi-surya-jadi-solusi-efisiensi-biaya-listrik-industri,https://akcdn.detik.net.id/community/media/visual/2026/01/20/sun-energy-1768905399075_43.jpeg?w=250&q=90,"Selasa, 20 Jan 2026 17:38 WIB",,kebijakan transisi energi Indonesia
,https://news.detik.com/kolom/d-8315835/jalan-terjal-presiden-prabowo-dan-alarm-bahaya-2026,https://akcdn.detik.net.id/community/media/visual/2026/01/17/pengamat-kebijakan-publik-dr-eko-wahyuanto-1768654527257_43.jpeg?w=250&q=90,"Selasa, 20 Jan 2026 14:00 WIB",,kebijakan transisi energi Indonesia
,https://news.detik.com/berita/d-8315380/bamsoet-dukung-prabowo-jalin-kerja-sama-dengan-kampus-bergengsi-inggris,https://akcdn.detik.net.id/community/media/visual/2026/01/20/bamsoet-dukung-prabowo-jalin-kerja-sama-dengan-kampus-bergengsi-inggris-1768879589404_43.jpeg?w=250&q=90,"Selasa, 20 Jan 2026 10:26 WIB",,kebijakan transisi energi Indonesia
,https://finance.detik.com/energi/d-8314230/sukses-gelar-satgas-nataru-pertamina-bersiap-hadapi-ramadan-1447-hijriah,https://akcdn.detik.net.id/community/media/visual/2026/01/19/sukses-gelar-satgas-nataru-pertamina-bersiap-hadapi-ramadan-1447-hijriah-1768810559770_43.jpeg?w=250&q=90,"Senin, 19 Jan 2026 15:21 WIB",,kebijakan transisi energi Indonesia
,https://finance.detik.com/berita-ekonomi-bisnis/d-8313815/danantara-hadir-di-forum-ekonomi-dunia-rayu-investor-global,https://akcdn.detik.net.id/community/media/visual/2025/07/01/wisma-danantara-indonesia-1751345496674_43.jpeg?w=250&q=90,"Senin, 19 Jan 2026 12:26 WIB",,kebijakan transisi energi Indonesia
,https://news.detik.com/berita/d-8311918/eddy-soeparno-bicara-strategi-mitigasi-indonesia-hadapi-krisis-iklim,https://akcdn.detik.net.id/community/media/visual/2026/01/17/wakil-ketua-mpr-ri-dari-fraksi-partai-amanat-nasional-pan-eddy-soeparno-1768656780045_43.jpeg?w=250&q=90,"Sabtu, 17 Jan 2026 20:38 WIB",,kebijakan transisi energi Indonesia
,https://news.detik.com/kolom/d-8309318/trump-tarik-diri-indonesia-justru-harus-maju,https://akcdn.detik.net.id/community/media/visual/2025/08/25/ilustrasi-rumah-hijau-1756096026496_43.jpeg?w=250&q=90,"Sabtu, 17 Jan 2026 10:45 WIB",,kebijakan transisi energi Indonesia
,https://news.detik.com/berita/d-8308931/eddy-soeparno-promosikan-potensi-panas-bumi-ri-di-forum-geothermal-dunia,https://akcdn.detik.net.id/community/media/visual/2026/01/15/mpr-1768464352909_43.jpeg?w=250&q=90,"Kamis, 15 Jan 2026 15:06 WIB",,kebijakan transisi energi Indonesia
,https://news.detik.com/berita/d-8317171/eddy-soeparno-kegiatan-diplomasi-prabowo-mampu-bawa-dampak-positif,https://akcdn.detik.net.id/community/media/visual/2025/09/01/wakil-ketua-mpr-ri-eddy-soeparno-1756695909374_43.jpeg?w=250&q=90,"Rabu, 21 Jan 2026 10:23 WIB",,kebijakan net zero energi
,https://finance.detik.com/energi/d-8316353/tanpa-modal-awal-energi-surya-jadi-solusi-efisiensi-biaya-listrik-industri,https://akcdn.detik.net.id/community/media/visual/2026/01/20/sun-energy-1768905399075_43.jpeg?w=250&q=90,"Selasa, 20 Jan 2026 17:38 WIB",,kebijakan net zero energi
,https://finance.detik.com/energi/d-8314230/sukses-gelar-satgas-nataru-pertamina-bersiap-hadapi-ramadan-1447-hijriah,https://akcdn.detik.net.id/community/media/visual/2026/01/19/sukses-gelar-satgas-nataru-pertamina-bersiap-hadapi-ramadan-1447-hijriah-1768810559770_43.jpeg?w=250&q=90,"Senin, 19 Jan 2026 15:21 WIB",,kebijakan net zero energi
,https://news.detik.com/kolom/d-8309318/trump-tarik-diri-indonesia-justru-harus-maju,https://akcdn.detik.net.id/community/media/visual/2025/08/25/ilustrasi-rumah-hijau-1756096026496_43.jpeg?w=250&q=90,"Sabtu, 17 Jan 2026 10:45 WIB",,kebijakan net zero energi
,https://finance.detik.com/energi/d-8308777/akui-program-biomassa-belum-optimal-esdm-ungkap-tantangannya,https://akcdn.detik.net.id/community/media/visual/2026/01/15/staf-ahlil-menteri-esdm-bidang-ekonomi-sumber-daya-alam-1768460678687_43.jpeg?w=250&q=90,"Kamis, 15 Jan 2026 14:05 WIB",,kebijakan net zero energi
,https://finance.detik.com/energi/d-8305318/shell-cs-bakal-diminta-beli-bbm-produksi-lokal-dari-pertamina-ini-alasannya,https://akcdn.detik.net.id/community/media/visual/2025/09/18/ilustrasi-bbm-1758191151008_43.png?w=250&q=90,"Selasa, 13 Jan 2026 14:37 WIB",,kebijakan net zero energi
,https://finance.detik.com/energi/d-8304282/hasil-bahlil-rapat-sampai-jam-2-pagi-spbu-swasta-beli-bbm-lewat-pertamina,https://akcdn.detik.net.id/community/media/visual/2026/01/12/bahlil-di-kawasan-proyek-rdmp-pertamina-balikpapan-1768211375409_43.jpeg?w=250&q=90,"Senin, 12 Jan 2026 20:25 WIB",,kebijakan net zero energi
,https://finance.detik.com/energi/d-8304069/bahlil-janji-ke-prabowo-rdmp-balikpapan-produksi-bbm-ron-92-95-dan-98,https://akcdn.detik.net.id/community/media/visual/2026/01/12/menteri-esdm-bahlil-lahadalia-1768210384948_43.jpeg?w=250&q=90,"Senin, 12 Jan 2026 18:25 WIB",,kebijakan net zero energi
,https://news.detik.com/berita/d-8304058/21-poin-rekomendasi-rakernas-pdip-partai-penyeimbang-tolak-pilkada-via-dprd,https://akcdn.detik.net.id/community/media/visual/2026/01/10/megawati-soekanoputri-di-hut-ke-53-dan-rakernas-pdip-jakarta-sabtu-1012026-1768041030523_43.jpeg?w=250&q=90,"Senin, 12 Jan 2026 18:19 WIB",,kebijakan net zero energi
,https://news.detik.com/berita/d-8286601/waka-mpr-harap-2026-jadi-titik-balik-kebijakan-mitigasi-perubahan-iklim,https://akcdn.detik.net.id/community/media/visual/2025/11/03/wakil-ketua-mpr-eddy-soeparno-1762182151059_43.jpeg?w=250&q=90,"Rabu, 31 Des 2025 19:06 WIB",,kebijakan net zero energi
,https://finance.detik.com/bursa-dan-valas/d-8321621/prediksi-ihsg-2026-bisa-tembus-10-000-atau-balik-ke-7-500,https://akcdn.detik.net.id/community/media/visual/2021/11/19/ihsg-ditutup-menguat-3_43.jpeg?w=250&q=90,"Jumat, 23 Jan 2026 16:24 WIB",,indeks sektor energi
,https://finance.detik.com/bursa-dan-valas/d-8320739/ihsg-turun-tipis-imbas-aksi-jual-asing-emiten-hiburan-alat-berat-disorot,https://akcdn.detik.net.id/community/media/visual/2026/01/23/bursa-dan-valas-1769132111-1769132111780_43.jpeg?w=250&q=90,"Jumat, 23 Jan 2026 09:06 WIB",,indeks sektor energi
,https://finance.detik.com/infrastruktur/d-8319154/stasiun-jatake-operasi-akhir-bulan-ini,https://akcdn.detik.net.id/community/media/visual/2025/12/29/stasiun-jatake-1766982285277_43.jpeg?w=250&q=90,"Kamis, 22 Jan 2026 12:07 WIB",,indeks sektor energi
,https://www.detik.com/jateng/bisnis/d-8317752/nilai-tukar-rupiah-melemah-1-dollar-berapa-rupiah-hari-ini,https://akcdn.detik.net.id/community/media/visual/2026/01/21/dolar-amerika-serikat-1768980188872_43.jpeg?w=250&q=90,"Rabu, 21 Jan 2026 14:26 WIB",,indeks sektor energi
,https://finance.detik.com/bursa-dan-valas/d-8317049/ihsg-stagnan-di-9-134-keen-kunci-kontrak-listrik-surya-buva-mau-tambah-modal,https://akcdn.detik.net.id/community/media/visual/2026/01/21/bursa-dan-valas-1768959568-1768959568328_43.jpeg?w=250&q=90,"Rabu, 21 Jan 2026 08:46 WIB",,indeks sektor energi
,https://finance.detik.com/bursa-dan-valas/d-8313453/ihsg-naik-ke-9-075-bris-catat-pembiayaan-umkm-tumbuh-asii-mau-buyback,https://akcdn.detik.net.id/community/media/visual/2026/01/19/bursa-dan-valas-1768787007-1768787008012_43.jpeg?w=250&q=90,"Senin, 19 Jan 2026 08:54 WIB",,indeks sektor energi
,https://finance.detik.com/bursa-dan-valas/d-8304476/ihsg-sempat-anjlok-2-gara-gara-aksi-ambil-untung,https://akcdn.detik.net.id/community/media/visual/2020/09/10/perdagangan-ihsg-disetop-usai-anjlok-5_43.jpeg?w=250&q=90,"Selasa, 13 Jan 2026 07:30 WIB",,indeks sektor energi
,https://finance.detik.com/bursa-dan-valas/d-8303754/biang-kerok-ihsg-sempat-anjlok-2,https://akcdn.detik.net.id/community/media/visual/2020/09/10/perdagangan-ihsg-disetop-usai-anjlok-5-3_43.jpeg?w=250&q=90,"Senin, 12 Jan 2026 16:24 WIB",,indeks sektor energi
,https://finance.detik.com/berita-ekonomi-bisnis/d-8296904/china-keluarkan-larangan-ekspor-jepang-protes-keras,https://akcdn.detik.net.id/community/media/visual/2024/07/11/sebuah-bendera-china-yang-sedang-berkibar-di-depan-mesin-pengangkut-kargo-di-pelabuhan-di-china_43.jpeg?w=250&q=90,"Rabu, 07 Jan 2026 22:37 WIB",,indeks sektor energi
,https://finance.detik.com/bursa-dan-valas/d-8293833/ihsg-menguat-di-awal-pekan-simak-aksi-emiten-yang-warnai-perdagangan,https://akcdn.detik.net.id/community/media/visual/2026/01/06/bursa-dan-valas-1767663055-1767663055726_43.jpeg?w=250&q=90,"Selasa, 06 Jan 2026 08:36 WIB",,indeks sektor energi
,https://www.detik.com/jateng/bisnis/d-8317752/nilai-tukar-rupiah-melemah-1-dollar-berapa-rupiah-hari-ini,https://akcdn.detik.net.id/community/media/visual/2026/01/21/dolar-amerika-serikat-1768980188872_43.jpeg?w=250&q=90,"Rabu, 21 Jan 2026 14:26 WIB",,kinerja saham minyak gas
,https://finance.detik.com/energi/d-8266392/raksasa-migas-inggris-punya-bos-baru-ini-sosoknya,https://akcdn.detik.net.id/community/media/visual/2022/11/02/spbu-bbm-bp-1_43.jpeg?w=250&q=90,"Kamis, 18 Des 2025 16:38 WIB",,kinerja saham minyak gas
,https://finance.detik.com/berita-ekonomi-bisnis/d-8167183/konstitusionalisasi-dan-profesionalisme-bumn,https://akcdn.detik.net.id/community/media/visual/2020/07/02/logo-baru-kementerian-bumn-1_43.jpeg?w=250&q=90,"Sabtu, 18 Okt 2025 20:17 WIB",,kinerja saham minyak gas
,https://news.detik.com/berita/d-8063312/perdana-pidato-lengkap-prabowo-beberkan-rapbn-2026,https://akcdn.detik.net.id/community/media/visual/2025/08/15/momen-pidato-perdana-prabowo-di-sidang-tahunan-mpr-1755233887684_43.jpeg?w=250&q=90,"Jumat, 15 Agu 2025 18:12 WIB",,kinerja saham minyak gas
